,Doc Text,Sentiment
5427,damn obama get ass negative,Neutral
2551,watch video romney think woman health care bastard,Neutral
6070,almost bad dream mitt romney get elect,Negative
6450,romney proven trust fit president period,Negative
4432,yet still get black vote priority obama help cause black people u,Negative
4834,great point bring obama,Positive
3556,big difference mr romney george w bush good question,Neutral
5390,go binder full woman vote obama nov debate,Positive
2610,america siege another obama executive order allow seizure american bank account,Negative
6685,debate briefly interrupt tagg romney playfully run across stage hug father debate fit,Negative
677,gon na rub mom face soo much obama win,Positive
4961,romney feel salty af burn,Neutral
3136,even make sense support obama support someone actually shot beating,Negative
2577,fox aint see one pro obama commercial day,Neutral
6534,poll obama swing state firewall,Positive
6472,wait actually people vote mitt romney,Negative
2383,much r koch bros adelson pay romney ryan destroy middle class could help homeless money,Negative
1284,obama plan create job teen,Positive
5498,hey romney government create job ball claim whole last hour half,Negative
4387,romney enthusiasm likely voter unmoved,Positive
3955,race card play romney successful good education work,Positive
4877,key point obama strong foreign policy,Neutral
4698,strong ground game help obama stop romney momentum,Neutral
899,obama new lie funding embassy,Negative
3204,romney romney president hope one first thing pas law prevent hollywood make shitty movie,Positive
6754,romney rise garden moment,Neutral
5616,michelle romney wife samedress color,Neutral
6308,get obama ticket ready wednesday excite obama athensoh,Neutral
3438,obama supporter keep ask specific romney plan ask obama present bit plan,Neutral
1513,gary johnson pull vote romney can not take vote romney vote begin,Negative
3898,mitt romney business genius speculator play big rigged market,Negative
2533,yes stupidly black people support obama black,Neutral
6009,bet mitt romney kid class remind teacher homework last night,Positive
4373,romney unravel claim six study validate tax plan via,Positive
1718,ryan romney supporter arrive hofdebate,Positive
7122,vote obama really dnt care watch debate,Positive
1812,romney say canada tax rate biz usa debate bcpoli cdnpoli abpoli ontpoli,Neutral
146,obama deliver pizza volunteer campaign worker weekend obviously prepare life private sector,Negative
3874,today tuesday october romney ryan tax plan still mathematically impossible,Negative
5987,floor one point romney force position debate moderator absolutely ridiculous,Neutral
2591,battery maker bankruptcy draw scrutiny obama green stimulus debate via,Neutral
3517,seriously obama go bring percent remark,Negative
1852,shovel ready high wage high skill could shovel ready obama gon na go high wage high skill lnyhbt debate,Neutral
1515,government seem make obama buddy richer,Negative
2659,obama lose cant mad vote,Neutral
5082,presidential debate four way obama,Neutral
1321,watch us election debate tonight follow detach independent analysis far obama,Neutral
6648,ignorant people biast view towards obama pleaseconsiderbothsides ihave,Positive
6135,hilarious us president,Neutral
2149,still believe obama bad st debate purposely well knowledge feel romney,Negative
3477,disturb comment romney woman particular need flexible work schedule must say personally insulted,Negative
5409,know obama romney shit conclude jesus new president jesus,Neutral
2994,hillary take one team obama smile nod biden grin forward time real change romneyryan,Neutral
5317,trust friend facebook good white romney supporter like respect,Neutral
3520,think people stupid enough vote obama one vote first time year smfh getout nobama,Negative
2832,romney good macain pick palin,Neutral
681,romney romney wrong idea defense editorial,Negative
4337,agree point romney romney focus confident bold biden scar arrogant jerk,Positive
4955,romney isnt win right,Neutral
4674,hope obama presence tonight bring forward every lie flip flop position romney put forward thus far,Positive
3616,nyc drudge tagg romney fall fake romney endorsement fake jake gyllenhaal oops,Negative
321,moderate mitt myth romney principle desire president cost undecidedvoters,Negative
5625,townhalldebate dick sucker romney,Negative
4111,wind change evident american election almost certain mitt romney win race white house,Positive
1333,election exactly three week away jay z release new ad president obama obama camp,Neutral
500,obama save best last percent,Positive
4863,obama totally win debate,Positive
5103,hey romney,Neutral
3290,masdirin look romney romney stretch father mexican connection vote news,Neutral
3645,shesaratchetif voting mitt romney,Positive
2766,yo mitt romney sesame street bring today number letter l r romney,Neutral
3952,barackobama cast vote already president barackobama find vote early,Positive
1271,obama put blame benghazigate hillary course woman fault job,Positive
5347,romney give miserable answer woman last night binder full woman equal pay answer,Negative
1743,romney obama discus threat cybersecurity conservative news,Negative
1016,obama say debate prep go great work aggressive yahoo news via,Neutral
6856,help romney turn around america donate,Positive
1114,list obama lie update obama tcot lnyhbt,Negative
5249,obama totally debate,Positive
4228,thing start romney romney,Neutral
305,case miss maddow show romney attack father longtime aide via,Negative
2636,john romano employer tell worker would go obama win misunderstand kinda guy,Neutral
5738,vote romney romney might well killyoself,Positive
6855,obama interrupt know answer way lie answer blame someone else mistake,Negative
5,hope romney debate prepped people last time,Positive
1799,town hall debate obama promise go line line thru budget failedpromise,Negative
5238,obama romney turn temperature second debate,Neutral
1218,obama fight veteran job,Positive
5933,great obama pledge hire oj help look real killer libya,Neutral
3902,stacey dash support mitt romney proceeds call ms houston tell like bodyguard,Neutral
28,debate tonight hope obama brings lot energy tonight debate crucial obama,Neutral
5141,obama strong,Positive
1372,awesome koch brother threaten green bay employee lose job vote obama,Negative
717,ok yes zanu pf endorse romney president usa great man value,Positive
4891,romney know struggle as need slap,Negative
1267,american something wood pile black house benghazi obama cover hill as go,Negative
4872,legitimate obama win general,Positive
54,gov gary johnson pull vote waste vote obama must go,Negative
1847,debate real romney really p,Negative
5315,first goal kick obama white house second get crowley fire positive,Negative
2612,need go buy popcorn watch obama demolish romney tonight positive,Neutral
2792,time obama romney debate,Neutral
39,good one dnc importantly romney think snatch domain,Negative
191,wait mitt romney tax plan add tax hike middle class math,Negative
1384,obama fuel standard shape future transportation,Neutral
2463,band make dance stamp make twerk romney become president hoe work,Positive
4444,currently read gingrich insists obama libya cover bad watergate,Negative
4500,think obama obama cool guy ever love hollister bring back memory manchester arndale,Positive
1164,half survive romney president get plan,Negative
5116,obama lose st debate,Negative
4882,clearly obama steady grin face throughout entire debate,Negative
3334,rather angry lot thing morning blame squarely romney romney phil ginsberg,Negative
1842,romney state truth bring china task currency manipulator copy product good,Positive
6672,give bitch chance obama motto change mine would errthang free,Neutral
4619,ap month increase medicare premium romney ryan democratic underground,Negative
5445,something wrong obama,Negative
6789,obama talk do complete shit overrate haha,Negative
1461,obama need prayer tonight debate serious pas folk believe prayer work,Positive
156,dont fool part middle class u pay romney presidency new tax fee deduction affect u,Negative
4634,romney bain sell american worker china via,Negative
4133,play romney draw within pa teaparty tcot resist,Positive
1839,general electric pay federal tax abc news via obama try fix issue,Positive
1547,another obama winner system bankrupt million taxpayer money obama stock picker would fire,Negative
6238,obama debt would take stack dollar bill mile high obama debt fact,Negative
7167,excellent mitt romney binder full woman lose debate,Negative
3122,job romney want bring home china low wage job anyone want low wage job,Negative
4763,anyone know still ticket leave see obama,Neutral
6041,zogby report romney clear advantage florida gain speed ohio,Positive
4109,ooh grea doesnt romney best endorser trump perot todd akin sort kinda make sick,Negative
5969,yes romney violence reduce single woman marry men whatajoke,Positive
3104,romney pimp bindersfullofwomen,Negative
2089,negative know know obama wow,Positive
1739,romney gain ground north east democratic state,Positive
5033,romney fuck rude omfg even candy tell sit,Negative
3739,electoral map flip romney tcot tlot,Positive
1628,yeah hillary fault lmao obama president hillary maybe attend intelligence briefing would,Negative
6720,lil butch dumb obama interrupt little b word go back kenya,Negative
2724,romney main argument fix economy presidentialdebate,Neutral
4750,sit right behind michelle obama give sign debate whether write romney ryan viva la stool internalstruggles,Neutral
6764,obama simply answer question like lied rest obama fact know anything,Negative
514,romney color sky romney good question sky back govern massachusetts like flower,Negative
804,home go community college cause could afford university choice vote romney though,Negative
1708,bill clinton use abused woman obama continue use abuse care say,Negative
2841,small town illinois tell us lack morality within willard romney,Positive
5234,obama get edge romney bruising debate,Positive
1801,obama say india brown guy vote debate debate,Positive
2562,opinion obama romney deadlocked virginia nbc washington blog,Neutral
6226,despise romney sorrynotsorry,Negative
7189,talk romney liar politician liar fail realize shit,Neutral
7130,second lose romney debate maybe election via,Negative
456,watch clock run romney shoulder delicious visual metaphor,Neutral
6207,month day hour minute second obama leave office,Negative
565,obama pay attention ask name really,Negative
4823,obama general,Neutral
711,sensata willard romney wrong usa agenda pocket sensata proof say mitt,Negative
1570,would think romney entire economic policy sham would story,Negative
5749,fuck romney,Negative
6519,regulatory uncertainty fear rise national debt obama recovery act augment slowed american business,Negative
5544,romney romney believe percent debate need people,Negative
3298,romney can not pronounce legislation annoys,Negative
4827,romney good man whether like,Positive
795,romney romney motto profit first people last sensata,Negative
257,mitt romney pay tax mitt romney pay tax,Negative
4059,big al say obama raid anybody say get libya terrorist,Neutral
6231,wow take xanax way check obama involvement,Neutral
1517,romney hammer obama shale gas pa winningissue energy,Neutral
3380,wait foreign policy debate wish romney bring multitude daily briefing miss obama,Neutral
2400,liberal want obama angry black man next debate,Neutral
5463,romney kick obama as debate say,Positive
412,obama dumb piece shit ever see moron,Negative
978,romney cd good news add margin cd,Positive
2529,romney want turn medicare voucher system parent back day ssr n suck lot noforromney,Neutral
2761,would love see obama debate prep teach answer quest call mitt liar meanwhile mitt study issue statistic,Neutral
7012,battery maker bankruptcy give obama critic ammunition washington expose president obama,Negative
1285,obama reduce us budget deficit since take office per treasury dept data,Positive
212,romney name walid phares radical islamophobe tie militia committed atrocity foreign policy team,Negative
3049,romney policy harm woman make note,Negative
1455,huge wapo say romney million job plan entirely bogus pinnochios maxed via,Negative
2469,use work guy bs ceo worker may fire obama win yahoo finance via,Neutral
6167,even true do obama ever create job middle class,Negative
6728,mitt romney go fuck,Negative
4327,obama health care obama job obama woman right obama student loan choice future,Positive
806,romney romney win move south africa idc idc idc,Negative
3959,icymi note ohio poll party id poll worse think romney independent lead big deal,Neutral
3260,romney tax plan still sound like magic,Negative
6377,north carolina recovery enough give obama second term video,Negative
4521,get mad see romney sign somebody yard like disrespectful,Negative
4345,morgan freeman voiceover campaign commercial well play obama well play,Positive
5001,romney romney win election,Positive
3380,creepy smirk romney always get plastered face seriously creep,Negative
5155,obama policy fail leader wannabe dictator leader america need leader debate romney,Negative
4695,hope jinx romney tomorrow night negative,Neutral
6709,romney despise,Negative
3648,romney bain romney bain romney bain see difference nope,Negative
3319,national as day think mitt romney need get contexts right,Negative
4555,aint nothing thing gas go gallon first year romney elect,Negative
2973,romney obama eat dick job make money dick brain care people,Neutral
5536,romney bring point try make relevant obama bring relevant point answer question,Positive
5365,obama smirk,Positive
4677,vote obama dnt b dumb know watts good j,Positive
5918,read obama romney sound like barrack winning,Positive
5210,romney romney always look smug,Negative
2709,california win election point right obama obama,Positive
6700,happy president obama proud staunch show part good good good truly bring smile face,Positive
6941,bindersfullofwomen know romney presidency would mean end reproductive right,Negative
1573,delphi salaried retiree fight year get record obama treasury pension terminate,Negative
340,lol use woman misfortune butt joke however obama need aggressive,Negative
1776,obama promote insourcing master lock hq,Positive
1464,romney policy reject legislature mass veto minimum wage vet increase romneyhood,Negative
2835,obama come across passive aggressive b c pressure live romney great powerful mental breakdown,Negative
4743,obama campaign romney romney tell truth job claim via,Neutral
5998,romney gon win,Positive
4526,tell sensata story outsource job china romney profit lie us put knife worker bushlegacy,Negative
2708,private investigator respond ohio prosecutor obama ct social security number birther report,Neutral
3025,obama come back ready tonight winner,Positive
3324,romney need senate repeal healthcare law implement sane tax policy focus senate,Positive
4995,love obama close debate mentioning percent,Positive
2827,woman business cheat sheet win obama money pleasert,Neutral
3518,think gov romney terrific obnoxious respectful exact pres tell truth,Positive
2827,sullivan warn matthew nut romney launch global war via r hysteria,Negative
2267,well opinion mine think good obama do past year,Negative
6493,would vote obama,Neutral
3397,romney massachusetts th job creation,Negative
1631,wsj obama romney roll big gun deficit fight,Neutral
2970,souza book accuse obama mom use economic social power buy sex young men,Neutral
245,think obama promote support jay z shall make conspiracy theorist go wild nutjobs,Neutral
2204,obama,Positive
5601,obama first lie believe romney good man know debate,Negative
2654,interactive website make fun romney tax plan,Neutral
1110,proof obama muslim via,Neutral
3586,nobody give direct quote obama close statement want reference spoil twitterdebates,Positive
867,policy avert depression policy b nearly cause obama implemented policy romney want policy b simple forward,Negative
4913,debate woman hate bully liar obama lose woman vote performance obama fail,Negative
3571,obama shit teamobama,Positive
1038,bruce springsteen president obama rocker support obama two campaign spinner,Neutral
963,krugman ugly reality romney ryan health care plan truthdig,Negative
4975,romney romney clearly touch woman clearly debate,Neutral
2989,obama get back every dime tarp money true,Neutral
6744,obama like people people like obama,Positive
2922,greta try hard think leg obama stand pres ever romney shine true leader,Positive
7152,obama cult personality,Positive
2592,oh good president obama obama weigh american idol feud judge mariah carey nicki minaj,Neutral
1846,obama hair lay right wonder sleep durag,Neutral
3421,obama go straight education high end job prob high end low volume get ireland,Negative
4681,romney campaign file federal suit ensure military ballot count wisconsin,Neutral
315,mitt romney corporation people friend sensata,Negative
497,obama kill bin laden one brother arm happen president obama find soliders,Negative
6206,romney elect president expect one internet friends another country take let live,Negative
6782,romney come across nasty ceo president please america stupid enough elect guy fact back word,Negative
4512,romney health care plan would make senior pay study find via,Negative
5476,bet romney,Positive
2848,tonight romney must keep pressure obama policy policy policy four year failures earn four year power,Neutral
2500,romney well appreciate vote little guy easy get,Neutral
2944,even government romney,Neutral
3557,romney answer question lilly ledbetter prez sign day binder full woman demean,Negative
1202,well shall four year romney,Negative
2468,little town illinois tell us mitt romney america via,Positive
5509,obama literally put sleep townhalldebate,Negative
593,obama say anything god really bother,Negative
2024,obama vote,Positive
3967,mitt romney paul ryan serious men serious time doubt,Positive
253,care obama black care shitty president,Negative
2525,creator friday night light want romney quit say clear eye writer book base endorses rr,Neutral
4576,wan na see romney get as knock,Negative
1864,romney wierd must want people drop school leave right,Negative
7192,day election selection elect lewis ken hall mha nation elect president obama stay course,Positive
511,basically single mother raise killer dope boys work mitt,Negative
38,pretty much obama lose tonight expect madness meltdown breach containment,Neutral
6194,mitt romney look like type nigga would give cent pay raise slave think good deed,Negative
5633,obama suck,Negative
3477,dummy still realize cnn already say romney romney misstep lie,Negative
5046,shame obama debate presidentialdebate,Negative
350,news wait room say romney get ahead poll female vote wtf wrong woman,Negative
6888,n last minute effort energize campaign mitt romney replace paul ryan triumph insult comic,Negative
1917,romney romney buy chanel bag would vote prob,Positive
3082,romney dick,Negative
3782,like ryan even less mitt unpossible,Neutral
3126,romney lie key issue republicans go stop charade realize real life,Negative
5172,former obama aide say president obama like people,Negative
3866,obama war coal worker turn dems colo co copolitics energy gop coleg trinidad via,Negative
4054,albino see doubt mitt really well tonight watch,Neutral
1714,obama pick another loser green investment,Negative
5480,romney romney use phrase small business like people write class essay use shift f fb,Negative
2894,fake jake gyllenhaal tweet back romney one well know liberal hollywood,Neutral
1880,gov create job per gov romney part gov go create job debate,Negative
1587,please romney eliminate estate tax cut cap gain tax permanent upper class never pay tax biggestloopholeever,Negative
3349,ever correct romney vast majority deficit bush particularly wars obama finally put book,Neutral
2869,former obama aide obama really like people,Negative
3356,watch presidential debate give well understanding dislike romney,Negative
5327,romney president middle class think middle class somewhere rich filthy rich,Negative
3372,obama voice assure,Positive
2967,congressman romney straighten mess,Positive
5946,obama president case close,Positive
4718,demeanor testimony obama need win debate travel,Neutral
3322,watch romney talk last night could hear head sing talk loud say nothing,Negative
857,resect everyone say voted obama vision show,Positive
6602,dumb remark night romney say marriage answer gun violence mean duh,Negative
2758,xd tell tempt write bullshit hate anyone vote romney shank,Negative
1331,study say dont believe retraction romney get credit retraction dont believe em,Positive
1351,obama sustain effort claim responsible anything belong letter resignation election campaign,Negative
4236,dream chase romney romney,Neutral
6505,pray christian america remember pray success romney team,Positive
5805,may canadian may think idiot romney romney idiot take one know one,Negative
3605,another chance grill meat oops mitt,Negative
4671,show note october th tonight townhall debate obama obama romney romn,Neutral
5784,romney say borrow money parent college bitch cant even get mom make think get,Negative
3051,negative oh well romney suck,Negative
3762,townhallquestions coke pepsi one mr romney,Negative
5040,obama definitely aggressive time,Neutral
788,obama campaign say surpass million donor yahoo news via,Positive
1688,romney reveals plan outsource congress china via hilarious let us,Positive
7070,make donation today support president obama,Positive
4019,demarcation hillary take responsibility attack libya susan rice misinterpretation obama biden cover,Negative
361,big reason obama supporter hang fear honest admit mistake verifies debate,Negative
5745,hate obama,Negative
2225,predict democrat would say obama overwhelmingly shocked democrat would say candidate,Neutral
4590,everyone please register vote obama day,Positive
4242,seem like everyone forget obama get u revenge kill osama pr obama obama justice america,Positive
7058,beide sackschwach und eigentlich nicht valabel romney sieht besser au da mus reichen,Neutral
4201,mediate romney ryan resort lie form debating,Negative
3588,blunt amentment romney u lie,Negative
446,look obama hairline lol,Neutral
3198,one thing clear romney romney prefers binder full woman binder full fact,Negative
1899,obama,Positive
1286,race card play romney successful good education work,Positive
13,please romney romney honey boo boo endorse president video,Neutral
5653,michelle obama ann romney wear best kidding know lady obama bangin,Neutral
6159,say proud coal miner stand obama,Negative
2945,really pier liberal pier morgan say romney might save america tcot,Neutral
2844,first time obama confront audience look fail emperor clothes fi,Neutral
1336,agree point obama address climate change w near zero chance cnn pick undecided voter ask,Negative
6062,ignore romney good country,Negative
2518,okay people obsess obama step back reevaluate idol worship man fine dont go overboard,Neutral
6065,case obama obama genius united state die via,Negative
1273,wan na finally know detail romney taxplan gt lol factsmatter debate obama election,Neutral
1333,well sure hell aint romney mormon,Negative
5727,romney bully get whipped negative obama,Negative
5954,obama win follow mee please sir positive shall win forsure,Positive
6174,mitt romney absolutely credibility subject take every position every subject one time another defeat mitt,Negative
6813,feel candy crowley longer mitt romney binder woman womeninabinder debate,Neutral
2950,october th national come day mitt romney come liberal,Neutral
5323,romney could stop sensata outsource china nothing via,Negative
3310,romney romney big gaffe last night show,Negative
5773,every question ask romney say great question important question debate,Neutral
2546,would awesome romney come et mask say every obama sentence,Neutral
1215,president need refute romney lie aggressive laugh lot,Negative
6736,tl attack b tch obama shut nigger liar brother life kenya bear romney,Negative
5664,debat romney fav obama,Negative
1635,funny mitt anyone primary choice win dems vote gj,Negative
6800,haha believe jesus come virgin obama come hawaii oy vey anyone vet process,Neutral
3312,poll say obama v romney debate,Neutral
2829,romney romney governor obama three different poll point point point,Neutral
3240,obama go win,Positive
1898,believe eveyone play rule legislate everyone play rule obama,Neutral
6205,romney win election would great end year,Negative
2997,obama teach destroy middle class,Neutral
2607,vote let us know think win tuesday presidential debate obama romney democrat republicans,Neutral
5900,president obama romney act terror,Negative
5473,idea romney opinion wing,Positive
1918,lol obama close statement heh emotive factual byebye romney,Neutral
1978,obama go kill tonight,Positive
2637,negative mt oh wow see obama entire ego huuge notreally,Neutral
506,hear one person say obama kill osama gon na lose mind real hero kill obama get fact straight,Negative
3024,everyone romney romney,Neutral
1133,root obama let flipflop mitt romney steal show need four year go obama,Negative
974,breathtaking scale dishonesty underline romney campaign newt gingrich p tcot romney fail gop obama,Negative
6251,romney win convince america full dipshits first estimate,Negative
267,let get str everyone know mitt romney pathological liar potus show everyone already know,Negative
4401,andrew sullivan warn president romney could trigger new global conflict,Negative
194,h ross perot can not afford obama de moines register romneyryan nobama obamaisntworking,Negative
1717,romney plan raise middle class tax romneyryan tcot,Neutral
512,mitt romney like best buy employee try sell something can not fully explain debate debate,Negative
5256,interest foxnews transcript debate include section romney flip flop gun control,Negative
4229,obama,Neutral
1118,obama campaign confronts coal miner lie false attack mine worker support romney romney,Negative
881,remember valarie jarrett bear iran force behind obama obama empty suit,Negative
328,good know crisis hand people kill terrorist attack libya obama busy fundraise,Negative
5854,romney lie vote,Negative
3219,omg funny thing ever every person struggle obama economy want say,Negative
1520,obama set cut federal deficit almost end fy,Positive
26,democrat launch ingenious new site attack romney tax plan brilliant p tlot tcot,Negative
5100,middle class survive obama president,Negative
6335,mitt romney vision job america,Neutral
936,obama administration stop even try hide contempt jewish state american jewish supporter israel,Negative
6667,seriously gon na throw pregnancy obama shitty stance debate tonight wtf allow people like vote,Negative
694,video describe romney romney pretty good,Positive
5438,debate moderator bias obama makeobamashutup,Negative
1700,care deficit vote romney right,Positive
5373,minute debate already wan na punch romney throat threadtopull,Negative
6232,obama win go need promotion nothing need get money son,Positive
930,romney pay income tax charity,Neutral
6411,well money obama help lol,Positive
5797,afraid romney romney win,Negative
3246,people even consider vote liar like romney even sure know difference anymore question otvb,Negative
3575,tell romney lie talk,Negative
2501,video obama romney go head head barack obama mitt romney take part second televise,Neutral
3837,people agree mitt drove home pus medium,Positive
3342,reporter phase rarely use verb romney phase question last night faze disconcert,Negative
38,woman vote romney either penis iq close mind hell responsestomonicacrowley,Negative
1781,drudge promotes conspiracy site warning black people riot romney win racism,Neutral
1326,wear one suit make china seem appropriate support mitt sensata,Neutral
7100,best binder full woman romney meme last night debate,Negative
5377,lose libya debate watch attack benghazi weekend obama something look tuff b next debate,Negative
4330,pollster estimate wisconsin president romney v obama obama romney via,Negative
6400,stupid black still support obama via,Negative
5752,obama mess debate could tell smooth,Positive
3687,actress rosie perez take mitt romney video go viral,Negative
4295,holy shit awesome piece romney actually people think great businessman read,Neutral
2825,obama pg interview glamour concern woman voter romney busy interview ridiculous obama,Neutral
4945,like obama black,Neutral
307,taliban call obama black devil charm people agree kristof racist,Negative
464,obama fly two different fund raiser day libia embassy killing wow leadership alright,Negative
261,obama back plan lmfaoo die shit funny,Negative
5894,fear country obama get reelect seriously negative,Negative
5442,omg obama nod head agreement romney history make people debate,Neutral
4297,romney camp dismiss new study find senior would pay high cost medicare voucher system,Negative
5934,way go fantastic job tonight tell truth shame devil romney,Positive
1582,hope say libya trouble stuff threatens obama claim success foreign policy,Negative
5884,kanye grab mic sorry romney obama best presidential plan time,Negative
718,obama real nigga give wife shoutout cnn guy even put girlfriend bio,Positive
1482,matt taibbi romney ryan tax plan still make sense,Negative
1225,obama fault romney lie ass romney bear responsibility come mouth,Negative
5126,everything romney say debate,Neutral
6052,nebraska lincoln journal star endorse mccain endorses pres obama,Neutral
3157,remember obama tomorrow night confetti balloon woot,Neutral
6812,stfu mitty romney pay tax,Negative
4575,obama supporter twitter threat riot obama lose carpenter cardinal,Positive
5922,really even really like romney really hate obama,Negative
1503,check new f ck romney shirt get people talk positive sell em,Negative
3494,idk wht percentages everyone pay know bit economics think romney best option,Positive
1933,obama talk slow,Neutral
6839,obama already send email since end president ial debate,Neutral
3370,wonder poll say obama debate romney issue hard understand poll time perception debate,Neutral
5470,romney china hack good last time check china make half shit,Negative
4831,lmfao obama well general,Positive
5931,romney like ol drunken uncle always say random shit never make sense drinking,Negative
5358,likely vote obama could,Positive
5899,obama want ban assault weapon do part ship mexico,Neutral
4947,romney joke debate sityoassdown,Negative
1332,another obama fairy tale turn dust cbo confirms billion loss bailouts,Negative
4647,obama promise fair shot romney promise middle class high tax,Neutral
72,president obama need understand win second term n white house u can not b nice republican anymore,Neutral
78,hate fact people feel every black person support obama simply black,Neutral
2863,agree al sharpton chuck todd key obama broaden issue remember issue relate economy debate,Neutral
1402,president obama fellow democrat either idiot deliberately try destroy economy vladamir putin,Negative
3532,beautiful night romney look good romney focus group favires romney,Positive
6970,oh man enough lied romney day,Negative
6769,romney child need parent succeed country share stage son single mother call mr president,Negative
1652,romney tell control super pac slush fund lie people mormon,Negative
7003,stop obama obama today usa need help answer call,Negative
540,government create job obama fault create job,Positive
3261,well deceive people kind really think obama puppet,Negative
5957,obama fantabulous romney surly,Negative
6475,democrat campaign worker arrest shoot obama campaign hq acon ocra r bet blacknews cleveland,Neutral
2572,family fall seal team member obama roe afghanistan get warrior kill via,Neutral
2902,nd presidential debate tomorrow watchit see issue care put perspective pres obama governor romney,Neutral
5609,romney wife aka,Neutral
5475,obama lie,Negative
4397,president obama free president negative come lady take,Neutral
5746,like romney,Negative
5088,obama clearly precise answer,Positive
3801,predict pain mr romney tonight can not lie way set,Negative
7067,course obama perform good debate anybody say otherwise must watch dance mom another channel,Neutral
892,government good good government protect people form money people people like romney,Negative
1757,ryan whenever asked plan send speech obama leader speech reader teleprompter work know subj,Negative
4484,obama america trailer via,Neutral
3144,romney lie like mf smh,Negative
5035,romney romney next president,Positive
3193,romney romney bear rich can not vote nigga never ate ramen noodle,Negative
4519,person sick ceo tell employee vote romney else,Negative
6237,romney practice next debate know prep test could handle pop quiz elect think,Negative
1443,bipartisan romney gov veto overidden seriously legacy healthcare w inv mandate get game,Positive
2509,w rhouse mr mr obama,Neutral
1041,really respect obama thanks equal future godblessamerica,Positive
531,mitt romney humanitarian long consider woman human debate debate,Negative
5217,romney know woman right vote,Neutral
6146,seal team vi family obama rule get warrior kill,Negative
4764,obama honest,Neutral
112,romney win gonn pop kid like crazy,Negative
2610,bandz make dance stamp make twerk romney romney become president hoe go work,Positive
3494,guess everybody follow voting obama cu everybody bad mouth romney negative,Neutral
4016,five disturb story reveal real mitt via,Negative
3132,last night romney look like angry ceo get way,Negative
5902,obama piss rammey,Neutral
6958,think misheard romney say binder full woman apparently debate,Negative
68,obama make eye contact debatepredictions,Neutral
2083,pretty sure romney lose single parent vote talk bullshit didnt get marry first joshua wont round shootin ppl,Negative
1819,romney look hella stale face already know look good,Negative
1172,vote romney romney work democrat past know unite government get thing do,Positive
6551,romney close gender gap,Positive
2341,romney say undocumented people bear live usa serve military gov make life difficult shall leave,Neutral
2435,yes know tonight presidential debate obama must cont,Neutral
3072,realize obama straight lie libya,Negative
522,romney look like belong viagra commercial,Negative
6903,sound like obama misguide full mistake fine can not help right,Negative
3455,soon sit obama america movie,Neutral
765,oppose world fear president romney president obama first,Negative
3936,swing state poll woman push romney lead,Positive
3863,barackobama day election day ready cheer president barackobama tonight debate team barackobama biden,Positive
6111,gibbs romney magical theatrical first debate via,Positive
5758,obama gots la raza behind,Positive
3510,romney come bad debate fact look like real jerk debate,Negative
1350,washington post investigate romney job plan find zero us job plus chinese factory surround barbed wire,Negative
5919,double export country jobless peopleteam obama,Neutral
2744,rosie perez slams romney would helpful latino comment romney romney percent remark b,Neutral
4485,obama travel plan show map wide open financial time travel,Neutral
4951,great job romney plan vote tomorrow school,Positive
3163,dude romney ryan respect damn need shift political authority ideal moment paradigm,Negative
5607,although romney didnt bad obama st debate see obama round next boca raton,Neutral
2055,clear win obama hofstadebate pmtdebate,Positive
3505,romney really make sure know he talk smh,Negative
4157,could romney win hurt investor green energy,Neutral
6452,love obama much askniall,Neutral
4396,moody chief economist romney tax plan arithmetic work,Negative
2740,barack lose debate tmrw though romney win romney win move ghana,Neutral
4291,low wage part time staple job romney go example job creation success job p tcot,Positive
7079,obama obama take command second presidential debate,Positive
3214,romney romney hit face stupid smirk help,Negative
192,certainly hope government transparency come tonight anyone believe obama admin transparent,Negative
7019,obama smirk laugh fast furious debate katie pavlich via,Neutral
4885,obama never answer question,Negative
5583,romney obama switch tie color debate debate,Neutral
1276,obama supporter admit arrogance candidate campaign new proposal run fear prepping debate,Negative
6054,romney become president go start reading term condition might fuck around agree slavery,Negative
1363,miner fight back obama tv ad absolute lie via,Negative
6279,sign obama may screw supporter start talk campaign superior gotv infrastructure,Negative
2269,cbs poll say obama first debate,Positive
3212,course romney binder full woman mormon,Negative
1280,system file bankruptcy today make th fail green energy company obama stimulus money obamaisntworking,Negative
4130,think crowley go reservation reinterpret question instruction despite expect romney win,Positive
4889,romney lie,Negative
5986,hard pick one candidate obama fuck country romney can not really well,Neutral
1428,never argue logic black people see obama black skin defend incompetence always,Negative
2408,obama policy kill business like sensata force job overseas romney career save hundred thousand job,Neutral
5713,romney romney look like dude elevator act like see come let fuck door close,Negative
5761,obama interrupted romney like hol hol woah dere nigga,Neutral
6929,germany can not believe anyone would vote romney coz know happen asshole rule country,Negative
5374,romney gotthatwork,Positive
4239,black people support obama black huffington post black people support obama,Neutral
6356,mitt romney get,Negative
1317,romney romney lie constantly hide tax return contempt americans yet race close make sense,Negative
316,twitta try kill like videogame obama give unlimited continue tho,Neutral
4119,gt gt wapost fact checker study romney cite defense tax plan back plan promise p tcot,Neutral
6355,obama know brown blue go together,Negative
2453,dream come mitt romney closet homo truth freedom,Negative
1124,new poll ahead tonight debate show romney make gain key battleground state see boost woman,Positive
3800,month carp send membership form linkedin want follow mitt romney say old man republican,Neutral
715,fact matter romney ryan plan would raise tax middle class family,Negative
4442,rasmussen romney surge florida nc via,Positive
3120,believe romney able work w bipartisim gov bring together do,Positive
