,Doc Text,Sentiment
5693,sheesh michelle obama give colb mouth,Neutral
5695,fuck voting obama,Positive
5696,yeah think obama debate,Positive
5697,contentious one tell truth lie obama liar romney truth,Negative
5698,know agree care love god really think obama follow main reason,Negative
5699,obama debate hand,Positive
5700,obama end knockout comment bus driver uppercut dont try explain mitten get bus pow fb,Positive
5701,win debate tell lie obama townhalldebate,Negative
5702,obama basically make romney bitch,Positive
5703,teambarack maddow probably think best debate obama obama career national politician,Positive
5704,obama obama presidential debate businessinsider,Neutral
5705,obama gon na kill,Neutral
5706,obama clearly big time tonight,Positive
5707,obama give tko,Positive
5708,romneyexposed exchange libya romney gerald ford moment lose presidential,Positive
5709,romney go kick obama shin lol,Negative
5710,like obama voted look alternative yikes,Positive
5711,ima start tell people vote white side obama,Neutral
5712,sexual chocolate drop mic obama drop mic,Negative
5713,obama nail libya question,Positive
5714,spoke tandem obama talk point say anything new,Negative
5715,consider remarkable date ever history obama checkmate,Positive
5716,obama get time gain romney qualityoverquantity debate,Negative
5717,superbowl pick obama win,Positive
5718,okay want give example good come economy since obama office,Neutral
5719,obama despite hater,Positive
5720,sooey moderator fact check wrong obama benghazi romney right along,Negative
5721,wan na hear joke obama obama politics general,Negative
5722,obama,Neutral
5723,president obama point reason knock stupid smirk mitt mug,Positive
5724,obama killin economy ranttweet cantstandhim,Negative
5725,obama topic tonight think obama recover first debate romney mad donkey tonight,Positive
5726,obama take one easy obama biden romney ryan,Positive
5727,dude obama bring tonight man first debate,Positive
5728,romney romney can not decide thing obama bad give everyone healthcare save auto industry,Positive
5730,obama clearly win,Positive
5731,even though bias call romney barely fact check show obama liar tcot romneyryan debate,Negative
5732,president obama get tl tell,Positive
5733,fact obama mention nassau community college show much actually care country li way,Neutral
5734,tonight obama fought fire fire cool control way make much effective debate,Positive
5735,obama need moderator bail also call man name kerry kerr negative,Negative
5736,debate trouble matter way go give obama year,Positive
5737,obama kill tonight proud,Positive
5738,yes obama yes,Positive
5739,obama win,Positive
5740,think romney obama tell several outright lie everyone know lie ol ol,Negative
5741,revise question hell yeah obama debate,Positive
5742,woman obama,Positive
5743,obama clear plan education taxation industry family debate,Positive
5744,obama show time debate,Positive
5745,hate obama,Negative
5746,debate chinese excite invest obama campaign negative,Neutral
5748,obama send nude romney wife,Neutral
5749,obama fyed as tonight presidentialdebate,Neutral
5750,amaze obama actually answer question,Positive
5751,obama work,Positive
5752,obama mess debate could tell smooth,Positive
5754,obama one sure romney could answer question without go attack change opinion romney disrespectful,Positive
5755,obama bother please stop talk great,Negative
5756,obama player year,Positive
5758,obama gots la raza behind,Positive
5759,cnn try let obama great,Neutral
5760,romney wear best make gay porn magazine throw obama next time,Neutral
5761,obama interrupted romney like hol hol woah dere nigga,Neutral
5762,believe president romney far bad usa world george w bush vote obama debate,Positive
5763,one voting obama black swear god stupid,Negative
5764,confirm obama verify libya act terror week,Neutral
5765,obama woop woop woop woop,Positive
5766,alright obama get hell pronto,Positive
5767,obama could easily say goml romney obama win,Positive
5768,romney romney create job balance budget business turnaround obama,Negative
5769,obama kill negative,Positive
5770,girl piss say obama grandparent rich stuff,Neutral
5771,mitt go punch obama straight face,Neutral
5772,ari fleischer call flat draw mean know ya obama go honduras romney cmnt,Positive
5773,poor obama felt offend use answer truth debate,Negative
5774,president obama hit romney ole fashion cleveland uppercut,Positive
5775,negative even know obama president year already,Neutral
5776,obama speaks hear passion voice romney speaks hear lie,Positive
5777,obama get swagger back strong debate performance romney debate,Positive
5778,strong obama enough clear winner,Neutral
5779,omg obviously bias fair consistently help obama mad,Negative
5781,suck big time call ko obama,Positive
5782,obama romney terrible candidate romney less bad,Negative
5783,obama sorry cant vote unfortunately canadian,Negative
5784,grandma say bout drop g obama dam wish could drop,Positive
5785,obama could defend indefensible record debate,Negative
5786,get ta say love obama student write debate turn tomorrow go head knock,Positive
5787,busy interrupt romney try help obama get roll let minute longer r,Negative
5788,obama get min keep cut donna brazile stupid,Negative
5789,half u nigga like obama black thats mccain lose romney go lose,Neutral
5790,obama th w yeah yeah,Positive
5791,okay sooo mean let obama keep fuckin us pretty sure triple dept,Negative
5792,worry know obama gon na win,Positive
5793,nigga vote obama,Positive
5794,obama say chill get,Neutral
5795,people even know obama us say vote cause black,Negative
5798,bottom line obama policy fail year reelect reason expect anything different next year,Negative
5799,thank president obama speak,Positive
5800,obama need vacation,Neutral
5801,take debate obama good last debate good enough romney hold hit miss romney,Negative
5802,vote obama yo mama,Positive
5803,obama suuucks,Negative
5804,vote obama cause abusive life,Positive
5805,dont understand obama win life shit,Positive
5806,obama best performance strong commander chief,Positive
5807,pleased president obama conduct debate job well do,Positive
5808,obama say keep commitment make agree disagree fightforjobsdisagree,Positive
5809,yeah saw positive content romney say seem prepared obama pres prob busy day,Negative
5810,last political tweet act like obama try change subject question ask romney fact,Neutral
5811,debate get heated romney almost bring chicago obama bet cigarette get romney xanax,Neutral
5812,kid cnn declare obama winner groundbreaking,Neutral
5813,snuffed romney romney tonight forward,Positive
5814,obama broken promise romney evidence promise fulfil reliability romney,Negative
5815,president obama say would end war iraq promisekept,Positive
5816,year later obama yet put work boot u lie get office anything unsaid u would,Negative
5817,bias obama matter request,Negative
5818,wait obama uppercut romney,Positive
5819,r_e_t_w_e_e_t obama favorite romney,Negative
5820,iv never really politics think vote year jus try help keep obama office,Negative
5821,dam right obama,Positive
5822,everyone always talk bad obama mean say good see anything bad,Positive
5823,obama can not get mad romney,Neutral
5824,even disturb seem like candy set every topic leave last word obama,Negative
5825,obama desperate keep job vacationer chief lie lie lie romneyryan gop vote,Negative
5827,obama reason half people around even talk politics vote alone interesting,Positive
5828,gon na good night redskin sunday obama tonight great night,Positive
5829,obama year oil production rise two three year net increase percent,Negative
5830,obama president hardworking family like take give people dont deserve,Negative
5831,embarrassment help obama much get moderator,Negative
5832,shock moderator give obama time shameful,Negative
5833,nothing close tie obama one,Positive
5835,obama rude job,Negative
5836,tell dad think obama hot see reaction hilarious,Neutral
5837,romney tell obama check pension every american age say pension,Neutral
5838,think obama punch romney minute,Neutral
5839,obama win,Positive
5840,obama lie candy screw lie,Negative
5841,would obama nigger,Neutral
5842,let gooooooo obama year everyone please come vote vote vote,Positive
5843,sound evidence romney get ass kick smh obama nigger presidentialdebate,Positive
5844,say president obama debate know already duh,Positive
5845,fuck obama votemitt,Negative
5846,bump romney let go obama,Positive
5847,obama go rap shit like fuck bos,Negative
5848,obama lookin like wan na slap,Neutral
5849,obama win,Positive
5850,course cbs poll uncommitted voter obama win debate,Positive
5851,obama excellent performance solid answer specific romney refuse answer question tax code deduction,Positive
5852,oh yeaa dey show dis friday sha obama bitch slap romney debate,Positive
5853,pres obama red bull,Positive
5854,even like politics know obama liar debate debate,Negative
5855,first defector charles krauthammer fox obama clearly good night clearly point,Positive
5856,romney second debate clean obama clock,Neutral
5857,debate much well obama come swing expect set record straight,Positive
5858,south side chicago president come tonight team obama,Positive
5859,suddenly people like obama strange nothankyou romneyryan,Neutral
5860,four year president obama yes,Positive
5861,romney lose badly obama first right wing hack cry moan win,Neutral
5862,everyone know obama call attack act terror noshitromney youlookstupid,Neutral
5863,obama president,Positive
5864,real talk obama make lot good point believe,Positive
5865,republican complain talk time criticize moderator obama,Positive
5866,interested neither party far election go hope obama win whole shit,Positive
5867,romney somehow get immigration obama pension,Neutral
5868,gop gon na say romney candy show bias toward obama debate,Negative
5869,soledad brien need start wear obama button,Neutral
5870,mostly democratic follower general consensus obama debate,Neutral
5871,democrat can not wait vote mitt need word obama year failure fire,Negative
5872,curious abt number president obama minute governor romney minute,Neutral
5873,lt romney set stand firm solidify point attack obama weakness,Negative
5874,thank god medium say obama canada anyways presidentialdebate,Positive
5875,listen tonight debate radio president obama strong confident governor romney sound shifty vote obama,Positive
5876,eckkk strongly dislike obama teamromney,Negative
5877,great night president obama let us get work win election teamobama,Positive
5878,sorry nope even need watch rest romney lose debate obama get laugh gasoline,Positive
5879,obama good point tonight,Positive
5880,think lot experience obama know work,Neutral
5881,bullshit team romney know obamaorbust,Negative
5882,people sreiously support obama blindly go sleep,Negative
5883,obama leave hand like left hand people negative,Positive
5884,wish romney would remind obama build comment lie want reward people success debate,Neutral
5885,face heard obama debate pfffft sure,Positive
5886,like obama hateonit,Negative
5887,guess obama suck cuz wasnt rude like romney,Negative
5888,say obama way,Positive
5889,obama keep cry candy time manly debate,Negative
5890,think obama fit president gon na take wild guess say would prolly let casey anthony baby kid,Negative
5891,least obama good taste urinate corpse,Positive
5892,obama cranky angry night see eye yikes,Neutral
5893,could proud obama,Positive
5894,fear country obama get reelect seriously negative,Negative
5895,obama put us bad position four year bush put us bad position vote twice,Negative
5896,obama must take lesson biden recently pdslive debate,Neutral
5897,want either obama romney next president since one win well obama get fucking married,Neutral
5898,obama romney suck hard obamaizdashit romneykissmydick rhymingforthaelection,Neutral
5899,obama want ban assault weapon do part ship mexico,Neutral
5900,president obama romney act terror,Negative
5901,lie integral part obama character hopeless debate,Negative
5902,obama piss rammey,Neutral
5904,decide voting well do obama debate debate,Positive
5905,well do obama flat lie tonight moderator pitch context statement obamas favor debate,Negative
5906,woman obama pin teamobama,Positive
5908,obama obama killer tonight caught romney lie,Positive
5909,msnbc say obama turn economy around show tonight icantmakethisstuffup,Positive
5910,obama romney,Neutral
5911,obama lower iq tonight,Negative
5912,obama make sure muhafuckas heard understand,Neutral
5913,vote barack obama obama,Positive
5914,obama ultimately well rhetorical speaker therefore win vote,Positive
5915,obama must do well chris matthew hair mess debate,Positive
5917,cbs poll uncommitted voter obama win debate,Neutral
5918,read obama romney sound like barrack winning,Positive
5919,double export country jobless peopleteam obama,Neutral
5920,romney romney almost poke obama obama eye,Neutral
5921,recall grow everything say make china make seem like obama make possible cspan,Neutral
5922,really even really like romney really hate obama,Negative
5923,obama win debate,Positive
5924,obama different us president far policy go war lot injustice,Negative
5925,obama say failed policy bush cause gas low well guess obama fail policy let rise negative,Negative
5926,geraldo declare obama winner moustache hair debate,Positive
5927,romney two silly pass obama libya make obama closing statement stun win,Positive
5928,still another debate worry proclaim winner obama realy seal foreign issue next,Neutral
5929,romney calm assertive presidential obama angry aggressive non presidential debate,Negative
5930,saw part debate tonight glad say sound like obama brought game go round,Positive
5931,yes economy still bad due bush obama bad one bit well worse,Neutral
5932,mason needa really fucking chill obama already,Positive
5933,great obama pledge hire oj help look real killer libya,Neutral
5934,way go fantastic job tonight tell truth shame devil romney,Positive
5935,obama win debate tigs close sweep greatnight,Positive
5936,obama kill debate,Positive
5937,wish obama president teambarack,Positive
5938,obama one idc anyone say,Positive
5939,thanks rc president obama win,Neutral
5940,obama win gon na freak goham,Positive
5941,clear win president obama obama next president united state america,Positive
5942,whoa frank luntz nv focus group hat obama love romney wow debate,Negative
5943,thanks obama lose like facebook friend haha,Neutral
5944,great debate truth prevail obama biden year,Positive
5945,romney win way obama win bc can not promise anything bc do anything year,Negative
5946,obama president case close,Positive
5947,heck obama,Positive
5948,obama twitter follower romney ctfu,Neutral
5949,obama fix fall economy congress republican follow proposes,Negative
5950,fox news obama deliver anything bullsh tting everything oops danger live tv,Negative
5951,feel like tonight debate learn anything obama plan win election awk,Negative
5952,obama regain lead performance tonight romney look desperate,Positive
5953,opinion obama already sorrynotsorry,Positive
5954,obama win follow meeee please sir positive shall win forsure,Positive
5955,obama finish knock talk greatfinish debate,Positive
5957,obama take shit romney tonight negative,Positive
5958,obama x,Positive
5959,team obama,Positive
5960,vote obama he obvious choice dont care vote romney big choice effect life everyday,Positive
5961,fuck obama obama,Negative
5962,finally find black person obama theresafirsttimeforeverything,Neutral
5963,never proud president obama tonight long may reign gop tcot dems p,Positive
5965,itll probably obama negative,Positive
5966,think michelle obama involve first lady us ever see ride die lmao,Neutral
5967,member frank luntz focus group hannity say obama bullshit public,Negative
5968,mess george bush put us take year fix obama go change world overnight,Neutral
5969,choose obama kid could vote next us president,Positive
5970,support obama legit explanation bad follow politics period,Positive
5971,whether romney obama win still doin shit life,Neutral
5972,obama,Positive
5973,obama hand,Positive
5974,go romney go romney obama clear winner nbcpolitics,Positive
5975,welcome back potus obama obama man vote man vote man trust usa,Positive
5977,food stamp reason vote obama ijs,Neutral
5978,obama fix da stuff bush fuck year year,Neutral
5979,obama shit,Positive
5980,obama aggresive assertive defend romneys constant attack call bullshit good job,Positive
5981,obama keep promise joe biden oh even get start animal,Negative
5982,lmfao timeline lookin likeobama obama obama fuckromney obama obama andsome hoe talk bout lonely,Positive
5983,ability explain job get do obama romney teambarack,Positive
5984,best part debate fact checker cnn romney romney lie obama fact agree,Neutral
5985,racistlogic omg people calm racist hate obama,Negative
5986,obama best debate since last debate,Positive
5987,snap look like obama name winner cbs google ppp snap poll word cnn poll yet,Neutral
5988,obama really good tonight,Positive
5989,drill permit obama administration obama lie,Negative
5990,speech obama give wh garden leave interpreted video cause violence,Neutral
5991,best analysis mitt provide fact base critique obama performance last year solid point mitt,Negative
5992,tired romney know struggle tweet president obama go private school really struggle,Negative
5993,romney show tax statement might listen bullshit leak filthy sewer obama crush fucker,Positive
5994,obama say next term want bring back assault weapon ban wonder get nra endorsment,Neutral
5995,obama clearly debate substance style thank much especially make point enhance education n woman r,Positive
5996,omg obama break dance already shall win vote,Positive
5997,obama debate romney rattle early great job mr president great job candy ali v frazier,Positive
5998,barack obama presidency help cause black people us via,Negative
5999,voter care obama foreign policy record spend b afghanistan million us citizen live poverty,Negative
6001,unemployment obama remain office,Negative
6002,obama love first lady michelle obama speak high school student georgetown university baracklovesmichelle,Neutral
6003,clueless obama think debate tell otherwise ivan noagenda,Negative
6004,mother clap scream tv watch obama biden hear screen,Positive
6005,bruce appear obama biden campaign parma ohio minute house yippy,Neutral
6007,miner fight back obama tv ad absolute lie via,Negative
6008,vote obama literally dangerous america,Negative
6009,can not servive another year obama administration need new direction,Negative
6011,obama smart man morgan freeman commercial voiceofgod,Positive
6012,obama biden toss intel community bus expert say,Negative
6014,obama lose kittyquotes,Negative
6015,obama say one person really admire life demi lovato considers lovatic well,Neutral
6016,foundry obama cut defense program claim work well,Neutral
6017,pause obama racist,Positive
6018,obama grab wide lead among already vote reuters ipsos poll,Positive
6019,obama arrive virginia prepare second debate,Neutral
6020,obama campaign step appeal woman voter,Neutral
6021,mccain call obama inept ignorant reaction libya attack hill video,Negative
6022,shot fire obama campaign office denver reuters,Neutral
6023,barackobama air inevitability well truly punctured question remain far fall tcot romney,Negative
6024,ryan obama would raise middle class tax president obama refuse get serious spending,Negative
6025,obama energy policy well ever via,Positive
6026,obama could figure open umbrella,Negative
6027,obama foreign bear brown skin anti war socialist give away healthcare think jesus facebook page,Positive
6028,romney hit obama china policy source sunday october washington reuters,Neutral
6030,u say obama spent much yet u wan na go another war credit card send ur kid obama dems,Negative
6031,barack obama record address climate change first term scrutiny activist,Negative
6032,obama create job recovery act deride republican billion price tag,Positive
6034,honestly think obama best politician time amazing omfg would vote american,Positive
6035,obama need vote vote vote vote mad tell abt negative,Neutral
6036,serious debate prep session obama,Neutral
6037,ap course black people support obama black,Neutral
6038,obama best choice president first time endorse democrat since,Positive
6039,sorry yet impeach obama,Negative
6040,make call obama join woman call team obama,Neutral
6041,obama team promise interesting debate go fullbiden,Neutral
6042,prepare new job already obama delivers pizzas take break campaign trail via,Negative
6043,murdoch nightmare israel obama win via,Negative
6044,boy durwin work directly president obama salute dc astate bigtymer,Positive
6045,biden praise obama lead behind,Positive
6046,currently read gingrich insists obama libya cover bad watergate,Negative
6047,morgan freeman obama best commercial ever need denzel actor would wrap,Positive
6048,vote obama election day vote obama election day,Positive
6049,obama use smoke good shit obama use smoke good shit,Negative
6050,arlen fiercely independent never put party ideology ahead people choose serve president obama,Neutral
6052,nebraska lincoln journal star endorse mccain endorses pres obama,Neutral
6053,president obama blame felix baumgartner fall george bush,Negative
6054,obama add trillion debt president combine romney,Negative
6055,think go school tomorrow obama villianday jk,Negative
6056,obama aggressive second debate axelrod say,Positive
6057,man never learn president barack hussein obama tcot,Negative
6058,dont forget school child require sing praise obama song part curriculum want,Negative
6059,extra money obama say end unfunded war understand ignorant sound,Negative
6061,bill clinton tv support obama cook say man didnt run president make,Positive
6062,yeeeeeaaaaa buddy michelle obama come chapel hill,Neutral
6064,obama everybody serious,Neutral
6065,case obama obama genius united state die via,Negative
6066,second debate obama face challenge key issue news headline via newzsocial,Neutral
6067,honestly care tax return donate way charity obama ever,Negative
6068,florida youth leader pres obama need clean energy powershift,Neutral
6069,black people support obama obama black shit,Neutral
6070,obama,Neutral
6071,check video trixx michelle obama via,Neutral
6072,guy jump space ship obama presidency thing free fall,Negative
6073,candy crowley shill obama via,Neutral
6074,second ceo threaten fire employee obama elect video via,Negative
6076,benghazi osama revenge obama tycot ocra sgp tcot,Negative
6079,obama want people read debate watch,Neutral
6080,destructive president book obama study obama hate,Negative
6081,obama admin pressure school racial disciplinary quota many parent allow beast raise kid,Negative
6085,thanks obama sneeze little bit fudge come need change,Negative
6087,destructive president ebook obama show president obama marijuana use,Negative
6088,emr ehr archive ehr letter send aneesh chopra cto obama administration hitsm hcsm,Neutral
6089,tommy thompson son joke send obama back kenya video mount pleasant sturtevant wi patch,Negative
6092,gop senate candidate son opportunity send obama back kenya real positive gop,Negative
6093,obama team promise interesting debate dont get ff,Neutral
6094,news obama bungle syrian revolution washington post obama bungle syrian revoluti,Negative
6096,ohio coal miner condemn obama absolute lie sherrod brown,Negative
6099,obama benefit bad job number look good plus death tax humor daniel j mitchell via,Neutral
6100,obama liar cheater wake,Negative
6102,notable sensata closing shop illinois obama economy please make issue,Negative
6104,meltdown andrew sullivan obama still decline biden help via,Neutral
6106,gop know crowley leave journalist obama camp put make people believe ahead time simple,Negative
6107,vote obama election day,Positive
6108,obama use smoke good shit,Neutral
6109,obama supporter every car see romney sticker key liberal tolerant,Neutral
6110,obama sleep current ceo bain fun spin one,Neutral
6111,voting obama,Positive
6112,michelle obama get look video via,Neutral
6113,america never especially obama dont win,Positive
6119,people die obama lie tcot tlot p obama mustgo,Negative
6120,could benghazi torpedo sink obama ship state even elect,Neutral
6121,obama homosexualism produce slit fellow feel ahead solar year air lock chore pzj,Neutral
6122,initiative raise housing market obama federal reserve make plan blog fha mortgageprograms,Neutral
6123,turn obama own share sensata personally benefit outsource job,Negative
6124,today walmart heard woman say obama last name one seem know ya kid welcometoamerica,Neutral
6126,obama work american need start work,Negative
6127,winston salem journal endorses obama endorse democrat since,Positive
6128,obama continually promote video basis libya attack clear evidence cover please ask good luck,Negative
6130,obama campaign strategist interesting debate,Neutral
6132,uploaded video democrat yes obama biden,Neutral
6133,obama lead obama obama advantage model ev,Positive
6134,anyone meet anyone vote mccain vote obama neither lol,Negative
6137,normal sunday home act like obama get anything accomplished romneyryan,Negative
6140,obama intense debate camp virginia golf resort,Neutral
6142,pivotcon vote obama yes,Neutral
6145,obama well gold bug video,Neutral
6146,seal team vi family obama rule get warrior kill,Negative
6147,read yesterday obama tell soon unemployed coal miner mcdonalds hire sad thing sure true joke,Negative
6150,tcot wapo pack dems poll lift obama morning washington post abc release late poll,Positive
6151,obama give opinion nicki mariah,Neutral
6152,fuck michelle obama fat cunt,Neutral
6154,wake america coal miner fight back obama war coal stop lie us ad,Negative
6155,obama obama presence catholic al smith dinner call insulting,Negative
6158,obama edge latinos point via,Negative
6159,say proud coal miner stand obama,Negative
6160,coal miner fight back obama lie shall lose job relected,Negative
6161,lie behind libya connect dots obama inane middle east foreign policy libyan massacre,Negative
6162,top obama donor stimulus receive bulk money never charge,Negative
6163,get message obama stop talk class society next shall make rich wear dot forehead armband,Negative
6165,serious debate prep session obama president huddle adviser virginia study fact,Neutral
6166,obama america tv ad via,Neutral
6167,even true do obama ever create job middle class,Negative
6168,obama bungle syrian revolution,Negative
6169,every life obama obama clip play painful listen ear bleed,Negative
6170,obama plan military ben h willingham assoc naval aviationbox orange park fl,Neutral
6171,way president obama policy see success judge economic growth,Negative
6172,smith co host obama fundraiser bollywoodnews barackobama michelleobama obamavictoryfund,Neutral
6174,economy debate reveal obama biden take turn thing fox news,Negative
6176,obama florida,Neutral
6177,laffer give obama basic econ lesson,Neutral
6180,space hero former sen john glenn ohio tv spot prez obama radio ad sept,Positive
6182,obama lose latino support post debate,Negative
6183,know obama leo positive justsaying,Neutral
6185,koch industry ceos warn employee layoff obama reelect ticket yahoo news via,Negative
6187,like video barack obama sing call maybe carly rae jepsen,Positive
6189,via tcot obama win battleground state twister teaparty,Positive
6190,new rule criticize obama outsource stimulus congress say shall outsource tax reform congress,Positive
6193,doubt hate whore n school n obama,Negative
6194,scarlett johansson star pro obama ad,Neutral
6195,dont understand anyone could vote obama,Negative
6197,insurancepoll approve obama job performance,Neutral
6200,person arrest connection obama headquarters shoot tea party nut job,Neutral
6201,read tell obama do great job move us forward back,Positive
6202,bruce springsteen campaign barack obama,Neutral
6203,danish wind turbine company receive million stimulus lays worker vote obama ohio,Negative
6204,hatah vote obama die,Positive
6205,lipstick pigdemocrats say obama aggressive energetic second debate gop teaparty,Positive
6207,month day hour minute second obama leave office,Negative
6208,vance richards would consider vote president obama,Neutral
6209,focus prepare tomorrow psaki say obama trip golf resort prep say whether hit link,Neutral
6210,gore er obama carbon eat planet,Neutral
6215,obama prolly want pay time around,Negative
6216,black jewish also date obama obama speechwriter,Neutral
6217,obama camp predict feisty show debate,Positive
6220,obama surrogate benghazi never ask security,Neutral
6222,debate pressure obama prepare new character attack lame pathetic horrible toxic painful policy result must avoid ozbama,Negative
6223,obama admin fossil fuel remove power plant use replacement mean high price,Negative
6224,negative snl skit actual obama ad,Neutral
6225,obama spent president combine minus world war,Negative
6226,obama puppet george soros evil man world,Negative
6227,obama can not debate idea work seriously windmill instead coal obama idea realistic,Negative
6228,obama foreign policy fail miserably worldwide via,Negative
6229,poll continue show close race nationwide obama edge battleground state via,Positive
6231,wow take xanax way check obama involvement,Neutral
6232,obama win go need promotion nothing need get money son,Positive
6233,obama hillary resign today incompetence lie cover wher press,Negative
6235,mexico news obama adviser serve notice make mistake twice mex info,Negative
6236,really hope mitt romney become new president cause give fuck people debt teamobama,Positive
6237,get new quote election obama killin yo momma,Positive
6238,obama debt would take stack dollar bill mile high obama debt fact,Negative
6239,never c another movie morgan freeman narrate obama campaign ad via,Negative
6240,giuliani obama cover benghazi cheatsheet,Negative
6241,racist anti obama empty chair display feature watermelon go back kenya sign via,Negative
6242,neal boortz kill obama right figuratively speak,Neutral
6243,obama catch second wind poll president obama get good polling news,Positive
6244,youtube exclusive president obama debate sarah palin global health care,Neutral
6245,obama promise abrogate bush power unconstitutional power torture detain jail people indefinitely lie,Negative
6247,obama kill coal industry,Neutral
6250,obama obama obama beekeeper oregon air traffic controller montana,Neutral
6252,hill timeline libya attack reveals administration contradiction mustread obama p tcot,Neutral
6253,jen psaki obama energize calm tuesday debate take prep seriously would meet small business incentive,Positive
6254,obama trynna fuck people actually work money give people cont,Negative
6256,use tax put obama star resort debate prep already pay camp david segway,Negative
6258,psaki say pres obama would rather outside recreate inside debate prep say look forward,Negative
6259,ap dems coal state diverge obama policy mustread,Neutral
6260,yaay do us history assignment much fun write president obama positive,Neutral
6262,sick obama lie na mean old shit yall thinkin,Negative
6265,hashtagyourdreamschool support obama,Neutral
6266,way obama campaign would happy moderator come debate totus,Negative
6267,obama president slogan buck stop anywhere blame state dept benghazi romneyryan,Negative
6268,obama get rid osama drama tell yo momma negative team obama,Neutral
6269,thing fearful zombie apocalypse obama reelection seriously,Negative
6272,power debate st debate obama project electoral college point wrap number,Negative
6274,obama next debate president obama pull philadelphia see rev wright response candidate roger french,Positive
6275,peopleialwaysseeonmytimeline think obama work,Neutral
6276,coal miner release scathing ad accuse obama lie reference via,Negative
6277,obama doctrine lead behind weaken blame u atone past run interference jihad,Negative
6278,obama part evil cabal plan would address truth movement public speech,Negative
6279,sign obama may screw supporter start talk campaign superior gotv infrastructure,Negative
6280,obama stock company ok,Neutral
6281,report obama regime billion unused money consulate security time benghazi attack via,Negative
6283,via klayman obama ruthless bolshevik thug muslim chief fightingtheright c rww p,Negative
6284,news usa obama football fan stab near candlestick park image world newspaper,Neutral
6286,see obama agenda root racists politics obama tkcal,Positive
6288,obama gangster,Negative
6290,truth rumor obama study golfing kingsmill week blog,Neutral
6291,afraid obama lover,Neutral
6292,obama list president obama accomplishment,Neutral
6293,morgan freeman narrates ad obama via,Neutral
6294,obama campaign say surpass million individual donor,Neutral
6295,obama fuel standard shape future transportation talk auto executive transportation professor sustainab,Neutral
6298,obama babysitter jeez liberal want kill baby play,Negative
6300,say less two evil obama try take christian right away,Negative
6301,jawiar gagtweets guy real terrorist terrorise pakistan afghan syria palestineiraqiran etc hate obama,Negative
6303,major national poll show obama ahead talk w charlie baker shannon brien listen mapoli,Negative
6304,perhaps obama campaign know hillary body bury,Neutral
6305,obama expect come swinging tuesday debate,Positive
6306,r mass like catholic leader kick campaign obama policy baltimore sun,Positive
6308,get obama ticket ready wednesday excite obama athensoh,Neutral
6309,intelligent american wonder obama get nobel peace prize without anything deserve debate,Negative
6310,yr ago make history election chance let us elect obama give dem house senate forward,Positive
6311,jason thompson send obama back chicago kenya via,Negative
6314,go see dawg obama,Neutral
6315,obama lie pile well curl lie pile benghazi washington time via,Negative
6317,go walk around find obama,Neutral
6318,obama know happen,Neutral
6319,barack obama successfully engage supporter level online offline engagement reflect poll,Positive
6321,beautifulkarma obama lead big,Positive
6322,ask medium report obama give ge microsoft crony billion outsource job,Negative
6324,obama cut billion medicare fund next decade reward hospital spend least senior,Neutral
6325,cbs reporter slam obama taliban lie,Negative
6326,bruce springsteen obama politics,Neutral
6330,obama camp hold fundraiser gala give k,Neutral
6331,really want see obama,Positive
6333,need michelle obama life,Neutral
6335,obama use die ted kennedy family ignore totally win againso shall support,Negative
6336,obama offer change racists change get away racist,Positive
6337,aww funny mt american across country stick w obama move economy forward,Positive
6338,screw dont know say obama lose bigtime,Negative
6339,follow morgan freeman lend voice obama ad video acclaim actor morgan freeman use,Neutral
6340,obama second term final stage total destruction great country must win period tcot gop lnyhbt teaparty,Negative
6341,yet receive obama campaign email say hi marcus sorry fuck debate jeopardizing election,Negative
6342,obama morgan freeman narrate ad deserves reelection purely,Positive
6343,support president obama support morgan nevada obama,Positive
6345,obama obama approve message,Neutral
6346,barack obama number unemployed woman increase least obamafailswomen womenvsobama,Negative
6347,wan na see obama hofstra,Neutral
6350,jay ripley carney obama biden never inform benghazi embassy bomb twice tcot,Neutral
6351,christian vote obama pray jesustweeters christian,Neutral
6352,pourquoi ont n echange pa hollande avc obama obama ont n en n trop besoin la,Neutral
6353,america need real leadership lie obstruction vote president obama vote,Positive
6354,mitt romney many investment offshore firm arcelormittal steel company unions steelworker ohiostate obama,Neutral
6355,obama know brown blue go together,Negative
6356,omg somewhat rational obama supporter way sensata,Negative
6357,obama come strong tuesday night electionsandcampaigns aggressiveattacks,Neutral
6358,long since obama toss state dept bus libya fiasco,Negative
6360,obama thing talk,Neutral
6361,president obama feature jay z power voice series video,Neutral
6364,obama supporter idiots via,Negative
6365,threat conservative shoot obama group office,Neutral
6366,obama kid fair game conservative respect anything sensata p,Neutral
6367,obama obama mccormick place chicago,Neutral
6368,astonish obama tech boom want talk obama surprisingly unwilling,Negative
6370,finance money obama really good day trade invest,Positive
6371,need internalize idea excellence many folk spend lot time try excellent obama obama,Neutral
6372,obama win assure check white house email subject line victory pm today,Positive
6373,president obama get year,Positive
6374,obama lead among early voter poll via,Positive
6375,obama campaign push high tax business create job think really think work,Negative
6376,obama ban drill half alaska petroleum reserve strategic petroleum reserve foxnews obama cause sky high price gas,Negative
6377,north carolina recovery enough give obama second term video,Negative
6380,obama avg cost family health care premium increase increase kaiser family foundation tcot p,Negative
6381,president obama support time face reality obama presidency failure president obama,Negative
