,Doc Text,Sentiment
5231,romney romney twat obama man,Negative
5232,romney romney get shit fuck fr det nigga disrespectful somebody need slap,Negative
5233,believe romney,Positive
5234,romney debate,Negative
5235,fuck romney mad bcc gon na win presidintial debate,Negative
5236,romney romney show true character last night pompous,Negative
5237,economy romney fumble,Positive
5238,romney young teen kept binder full woman bed room comedy joke,Negative
5239,could see obama shrink romney talk real job obama never work real job life,Positive
5240,romney beat obama economy point cnn post debate poll point cbs poll,Positive
5241,fuck romney,Negative
5242,finally watch tonight debate honestly want strangle romney romney fuck unreal full bull shit,Negative
5243,romney economic issue big time tcot teaparty,Positive
5244,convince romney honest,Positive
5245,romney try make law rich white people smh,Negative
5246,romney romney binder full woman,Negative
5247,romney romney rude,Negative
5248,hope romney win,Negative
5249,romney finally speak woman right take ill get home time cook clean take care kid,Negative
5250,romney hire woman massachusetts knew could save cent every dollar men equalpayforequalwork,Negative
5251,shocked liberal columnist claim romney lie romney lie binder,Negative
5252,want romney win prove big liar boy big talker dought walk talk,Positive
5253,romney knock obama ballpark economy section debate romney nomics,Positive
5255,every time romney open mouth herd lie time move forward great job commander chief,Negative
5256,interest foxnews transcript debate include section romney flip flop gun control,Negative
5257,romney binder full woman turn russian lady look american husband binder debate,Negative
5262,cbs poll romney win economy,Positive
5264,romney douche bag,Negative
5265,let get straight vote romney,Positive
5267,debate lie romney support blunt amendment take away access health insurance coverage woman,Negative
5269,crowley interrupt romney time,Positive
5270,pathetic obama shill crowley finally admits mitt romney actually right libya terrorist attack tcot tlot sgp,Negative
5271,obv romney look presidential last night,Positive
5272,say romney miss opportunity last night really crowley would let seize opportunity,Positive
5273,romney romney debate,Positive
5274,michael kirk romney romney plausible telegraph,Positive
5275,romney think amnesia remember everything say last year unbelievable,Negative
5276,true romney pension may big obama,Negative
5277,romney romney full shit,Negative
5278,trillion dollar tax cut romney fail explain tax math presidential debate,Negative
5279,us presidential debate best line romney,Negative
5281,romney raise eyebrow also make jaws drop woman hater,Negative
5282,someone need tell romney romney real men keep woman trapper keeper,Negative
5283,likelihood romney win popular vote,Positive
5285,main takeaway last night romney romney listen woman say stop debate candy crowley,Negative
5286,last night debate romney tell myth minute new record,Negative
5287,another great article romney romney terrible rabbleprochoice recent one,Negative
5288,know already romney get economy ongoing start another crazy war somewhere,Negative
5289,candy crowley admits romney right libya via,Negative
5290,basically government professor say romney win fcked,Negative
5291,support romney successful jealous thank romney vote wallow yr failure,Positive
5292,romney job plan seem much detail say shall create million new job,Negative
5293,debate excite romney get fair question different president bush,Negative
5294,romney economic plan,Negative
5296,number woman high level position actually decline romney term governor bindersfullofwomen,Negative
5298,yahoo trend romney romney peevish,Negative
5299,romney know important issue face woman workplace get home time dinner table obama,Negative
5300,u poll mark obama winner second presidential debate romney,Negative
5302,terribleadvice vote romney,Negative
5303,dumb ignorant man vote romney teamobama,Negative
5304,romney attack father longtime aide,Negative
5305,obama romney talk apple outsource china tech gadget,Neutral
5306,msnbc undecided voter panel lean romney,Positive
5307,msnbc undecided voter panel sway romney,Positive
5308,halperin second term agenda poll show romney win issue call buzz tcot,Negative
5309,admit romney first one,Positive
5310,romney fail distinguish bush,Negative
5311,romney care rich,Negative
5312,actually watch listen debate would hear understand romney make look like asshole,Negative
5313,romney romney say thing last night apparently important thing ever phraseology,Neutral
5314,person think would pay less tax fee romney wrong one big cause debt bush tax cut,Negative
5315,root romney romney head landslide win washington time via,Negative
5316,gov romney even middle class middle upper mean people income figure,Positive
5317,trust friend facebook good white romney supporter like respect,Neutral
5319,romney win three way debate hofstra teaparty tcot,Positive
5320,romney become president go start reading term condition might fuck around agree slavery,Negative
5321,romney true american dumbass,Negative
5322,scare think people actually vote romney base nothing he white non educate belief,Negative
5323,romney could stop sensata outsource china nothing via,Negative
5324,msnbc talk point romney win obamacare repealed,Neutral
5325,romney romney mentally ill,Negative
5326,romney suck,Negative
5327,romney president middle class think middle class somewhere rich filthy rich,Negative
5328,romney romney want give oil company free reign kill migratory bird merely overzealous anti environment clown,Negative
5331,fyi mt candy crowley romney actually right libya,Positive
5332,wait romney spend life work big business know single qualified woman bindersfullofwomen,Negative
5334,romney romney wrong america,Negative
5336,laura serious romney run olympics government money maybe learn fact,Negative
5337,believe somebody transparent romney become president dude str say dgaf yall smh,Positive
5338,romney romney oppose woman want kitchen cooking,Negative
5339,get meet romney today since fan either candidate,Neutral
5340,obama romney become heros end day hero undecided voter duh debate,Neutral
5341,binder full woman romney late meme heavy via,Negative
5342,romney romney entirely untrue,Negative
5343,debate romney via,Positive
5344,romney romney binder full woman claim misleads,Positive
5345,lol still see anyone support romney tl thatsright teamobama,Negative
5346,romney romney republican john kerry,Neutral
5347,romney give miserable answer woman last night binder full woman equal pay answer,Negative
5348,sketchy investment romney romney,Negative
5349,dick morris romney second debate tcot ccot,Positive
5350,romney screw american oh,Negative
5351,wan na hear romney say nigga please shut fuck let speak middle debate haha,Neutral
5352,romney plan help legal american obama plan help illegal american yes,Positive
5353,everyone must high watch debate lastnight debate watch romney clearly,Positive
5354,last night debate really wan na see many dickhead still vote romney,Negative
5355,romney debate big last night via debate romney obama,Positive
5356,romney first post town hall ad,Neutral
5357,romney big gaffe ever start late speech bow,Negative
5358,recognize romney far well last debate,Positive
5359,romney also suggest business hire woman conscience need home make dinner douchebagwatch,Negative
5360,get annoyed people say slavery romney sentence fucking stupid,Positive
5361,obama take offensive romney debate rematch u president obama obama launched aggressive attack,Positive
5362,man romney dont care lower class,Negative
5363,crowley interrupt romney time,Positive
5364,think romney sexy please slap,Negative
5365,funny romney romney as clown,Negative
5366,romney romney instead trapper keeper full woman,Negative
5368,threat assassinate romney explode debate,Neutral
5369,politics politico debate fact check romney wrong libya,Negative
5372,second lose romney debate maybe election,Negative
5373,minute debate already wan na punch romney throat threadtopull,Negative
5374,romney gotthatwork,Positive
5375,hear last debate feel like romney liar as presidentialdebate obama opb,Negative
5376,least romney clear path illegal immigrant become citizen survive human shield debate redrover,Positive
5377,finish watch debate second time romney presidential obamawas interrupt shallow pencil neck rude hole,Positive
5378,negative romney romney can not even name ramen noodle flavor know thestruggle,Negative
5379,romney romney entirely untrue,Negative
5380,someone convince vote romney w engage special pleading,Negative
5381,probably cry lot romney president seriously,Negative
5382,romney romney woman right,Negative
5383,romney romney fugly slut presidential burn book negative,Negative
5384,romney become prez move europe,Negative
5385,romney supporter tweet kill president would round put prison life double standard hatred,Negative
5386,fun fact romney actually outsource job time run olympics,Negative
5387,romney bain capital send bunch high tech job china day election alternet,Negative
5388,biden romney vague,Negative
5389,daily kos romney lie lie lie new lie lip speed record view pic via,Negative
5390,oh one last thing friend point romney kept tout business experience last yr even benn,Negative
5391,woman thats vote romney kill teamobama love right woman,Negative
5392,romney romney rude last night,Negative
5393,romney romney second debate peter roff,Positive
5394,afraid ann romney run country romney become president,Negative
5395,channel philly want know girl romney take last night reference student loan nobody,Neutral
5396,really bad feel romney romney go win election negative,Negative
5397,happy romney support coal industry bad environment dangerous worker,Negative
5398,dear debate romney get tough china debate selling sensata company china dump employee earlier,Negative
5399,like obama president like romney obama try take away money,Positive
5400,people twist romney obamas word watch see,Neutral
5401,oh great romney let us start trade war china idiot,Negative
5402,understand obama able get talk time romney romney keep interrupt debate,Negative
5403,wait romney want repeal obamacare day one win label china currency manipulator liesromneysays,Neutral
5404,romney gon na brainwash everybody like hitler brainwash german,Negative
5405,romney send job china yet say need us pleasebejoking youtubepolitics,Negative
5406,romney become president takin baby parent leavin mf,Negative
5407,short romney want take violence street back home belongs debate,Neutral
5408,romney officially lose vote know many people without paper get stuck system obama,Negative
5409,know obama romney shit conclude jesus new president jesus,Neutral
5410,romney koch bros donor run small business extract oil selling back high price care us debate,Negative
5411,romney ask ban ak go rant single parent create criminal fucktard,Negative
5412,romney elect president obama policy try enforce magical become romney bright idea,Negative
5413,obama care sound way well romney care anyway negative,Negative
5414,obama romney agree many thing form one,Neutral
5415,romney republican party insane feel like throw us back victorian time god,Negative
5416,talk shit romney one funnest thing ever,Negative
5417,much fucking hate romney timeline somebody tell exactly anger everybody besides try president,Negative
5418,debate romney obama seem sling mud solution,Neutral
5419,shout television like minute romney baffle debate,Negative
5420,romney mention canada time china hear call,Neutral
5421,romney remind white mr hoggard negative creepy as,Negative
5422,romney cant win cant,Positive
5423,gov romney assault weapon ban obama,Negative
5424,hey didya know romney romney real name willard lolz,Neutral
5425,romney romney plan would leave million without health coverage million get obamacare debate debate,Neutral
5426,obama smashin romney ant meet boot,Negative
5427,df romney smile bitch shit lmao,Negative
5428,romney look like pedophile,Negative
5429,romney type person follow unfollow soon start follow bitchmade,Neutral
5430,romney romney period,Positive
5431,decides color tie wear negative debate romney mrpresident,Neutral
5432,sorry romney look like shorty get rocked bus ko,Negative
5433,key word say quick look romney,Neutral
5434,romney look like can not trust look eye negative,Negative
5435,romney obama advance moderator like piece candy,Neutral
5436,glad obama backlash romney would offend,Negative
5437,lmao can not believe romney right clear lose touch society,Negative
5438,hate romney think become pres shall change every problem like hello take year change anything,Negative
5439,preach townhalldebate romney full shit blow smoke make promise tht practice,Negative
5440,romney facial expression priceless presidentialdebate,Negative
5442,omg obama nod head agreement romney history make people debate,Neutral
5443,romney pay half tax americans sit rich as,Negative
5444,romney give straightforward answer signoftheapocalypse,Negative
5445,notice romney step forward answer question obama stay back step well debate,Neutral
5446,romney lie make china,Negative
5447,would really appreciate romney would stop tell obama do wrong tell go right,Neutral
5448,owe china much money go fuck us romney win talk good shit though,Negative
5449,romney annoy,Negative
5450,romney really hat china like damn chinese hurt rn lmao,Neutral
5451,can not wait see romney dance stars couple year,Neutral
5452,funny thing people young say obama romney prohecting,Neutral
5453,debate romney cut bias,Negative
5454,nigga romney respect president shit crazy b,Negative
5455,sense china already plot take romney,Neutral
5456,debate go romney wrap great bad candy interrupt give,Positive
5457,obama describe corporate tax policy like romney individual tax policy hypocrite wiright debate,Neutral
5458,romney talk yu dont work eat,Negative
5459,glad finally learn shut romney,Negative
5460,romney smirk irks,Negative
5461,romney talk chinese hack computer,Neutral
5462,obama keep interrupt romney ask candy much time leave clock stage,Neutral
5463,romney kick obama as debate say,Positive
5464,romney oppose equal pay woman kid low get obama,Negative
5465,completely flabbergast many lie romney tweet man one lie as mother fucker debate,Negative
5466,romney plan get us job back home lower wage work standard china everyone win debate,Negative
5467,cleveland bus driver need wait obama uppercut romney,Negative
5468,romney baller,Neutral
5469,many instance romney keep repeat appear like listen like lot idea debate,Negative
5470,romney china hack good last time check china make half shit,Negative
5471,romney support statement yawwn,Negative
5472,vote obama seem almost stupid look barrel gun romney,Positive
5473,idea romney opinion wing,Positive
5474,go romney go romney,Positive
5475,timeline look like obama obama obama f k romney obama obama hoe talk bout lonely,Negative
5476,bet romney,Positive
5477,romney romney stfu,Negative
5478,government create job government create job mitt romney debate,Neutral
5479,people follow honestly say see single one support anything obama say romney,Positive
5480,romney romney use phrase small business like people write class essay use shift f fb,Negative
5481,romney always contradict know really gon na least know obama plan,Negative
5482,romney talk small business obamacare say prevents hire new people debate true,Neutral
5483,romney answer trill ly,Neutral
5484,romney govt create job wife say want create job middle class debate,Neutral
5485,debate romney say govt create job hoover dam epa tva,Neutral
5486,romney say government create job keep say go create million becomes potus debate,Neutral
5487,romney say chinese r thief n need stop make fake shit,Neutral
5488,fuck dawg romney win hatred asains,Positive
5489,government create job create job president romney,Negative
5490,anyone tl even consider vote romney unfollow block care,Negative
5491,boo moderator allow romney finish point government create job,Neutral
5492,like romney tbh old enough vote would vote sorrynotsorry,Positive
5493,romney romney care black people,Neutral
5494,oh relieve romney care kid debate,Positive
5495,romney would let mandingo wife question,Neutral
5496,guy want help experience american people romney,Positive
5497,big chance shine romney shootforthestars,Positive
5498,hey romney government create job ball claim whole last hour half,Negative
5499,romney ask debunk misperceptions reference comment lohudvotes debate,Negative
5500,oh really romney romney campaign base attack obama,Negative
5501,hell yea fuck romney,Negative
5502,romney spends time go around question actually answer,Negative
5503,wait romney try say obama atheist think muslim herpderp,Neutral
5504,romney binder full woman,Neutral
5505,romney bot passion,Positive
5506,obama romney lie fact,Negative
5507,pretty irrelevant question bruh romney talk pastor believe god defensemode,Neutral
5508,romney say three time government can not create job umm plan fix thing,Neutral
5509,romney look like say nigger time trust guy grey sideburn,Negative
5510,obama say rebut romney video say secret,Negative
5511,romney romney say government create job keep say create million job potus,Negative
5512,romney pull religion card,Positive
5513,assume child god ridiculously naive mr romney townhall,Negative
5514,romney sit yo lie as,Negative
5515,romney win poof see poof,Neutral
5516,really can not stand romney romney,Negative
5517,romney really hairy knuckle,Neutral
5518,romney anti christ convince talkn bout believe god nothing doin godly,Neutral
5519,pastor romney say somebody pastor presidentialdebate,Neutral
5520,romney believe god,Negative
5521,really romney pastor,Neutral
5522,romney romney say care american video disregard,Negative
5523,romney preacher smh,Neutral
5524,romney position bailout guy think america want bain style bail debate,Negative
5525,olympics save federal funding romney,Neutral
5526,really romney giahhn,Neutral
5527,romney care,Negative
5528,romney please pull religion card,Negative
5529,remember right romney begin debate thank moderator host event obama,Neutral
5530,romney talk bout care us kid last debate didnt give damn,Positive
5531,president head gov romney create job gov can not create job,Negative
5532,still can not believe black man actually elect potus say romney romney can not believe either debate,Neutral
5533,ok romney idc u,Neutral
5534,go time debate min obama romney ridiculous well equal point,Positive
5535,romney forget care,Negative
5536,romney boring,Negative
5537,pastor church mr romney thing mormon pastor mo fucker,Negative
5538,romney romney try mainstream lds religion say pastor liar church pastor bishops,Negative
5539,god question romney mention god kind nail much bad,Negative
5540,romney man ask damn religion answer damn question,Negative
5541,would romney say obama mention think saw light bulb go obama head,Negative
5542,believe child god mitt romney,Positive
5543,romney right settle,Positive
5544,romney romney believe percent debate need people,Negative
5545,romney repeat,Neutral
5546,timeline lookin like obama obama obama fuck romney obama obama hoe talk bout lonely,Negative
5547,romney son perdition cuh,Negative
5548,apparently romney sat jesus break bread drank wine talk politics together,Neutral
5549,romney fuck moderator thats shes let walk interrupt,Negative
5550,romney high,Neutral
5551,fuck romney,Negative
5552,obama serve president get shit do wassup romney,Negative
5553,shut candy romney roll debate,Positive
5554,mitty romney like jehovah witness tryin get u buy something can not fully explain,Negative
5555,romney preacher godlyman whatusneeds,Neutral
5556,gov romney easily debate hand,Positive
5557,care people romney tu rande,Neutral
5558,romney never stay subject,Negative
5559,negative mom say wan na beat romney as juss sound stupid hell negative weak,Negative
5560,romney well stop talk shit china put lien america,Negative
5561,religion belong politics shut romney,Negative
5562,romney lose negative answer q completely track,Negative
5563,really dont bumble mess romney romney doin great job ashamed state,Negative
5564,romney romney newnikeslogan,Negative
5565,debatable romney care american people debate,Neutral
5566,nbcpolitics romney say goverment create job keep say,Neutral
5567,romney say college unemployment rate suck get elect can not afford even look college allergiesflaring stupidity,Negative
5568,obama believe everything romney believe believe everything believe believe,Negative
5569,romney pissin tf turn channel,Negative
5570,romney small biz guy millionaire,Neutral
5571,romney romney remind guy high school friend parent swim pool debate debate,Negative
5572,romney mean government create job night preach point plan change employment rate,Neutral
5573,ha obama mention percent romney say care percent american people,Neutral
5574,romney also article state concerned really poor,Neutral
5575,love man smoke tonight romney gon na repeat tail tuck obama,Negative
5576,debate romney interrupt government create job moment ago become president get america work,Neutral
5577,romney care americans someone fact check shit romneyexposed realromney,Negative
5578,romney debate,Negative
5579,help get olympics track bitchplease romney do criticize liar,Neutral
5580,negative romney hat obamacare pass law state contradicting,Neutral
5581,end sound bite wise obama number joe bidens romney yellow bird,Negative
5582,romney romney entire campaign attack obama can not grow push folk especially lie,Negative
5583,romney obama switch tie color debate debate,Neutral
5584,romney mormon view god promise,Neutral
5586,debate romney want us mormon charity take care citizen need government ohio florida,Negative
5587,could publicly speak well obama amd romney happy ifonlyiknewwhattheyweretalkingabout,Neutral
5588,last minute president guess romney get less time potus fair really oh get last min msm bias debate,Negative
5589,romney correct obama kill job vote romney big apple fan,Positive
5590,obama get point everytime romney try add stuff nothing america,Negative
5591,romney mention word massachusetts,Neutral
5592,romney romney government gov mass work,Neutral
5593,prediction fox say romney debate every channel say obama debate,Neutral
5594,obama say believe romney good man love family want say give fuck america lol,Negative
5595,romney shut precious olympics stfu romneyexposed obamawon,Negative
5596,last year work like obama promise time move give romney romney chance fix mistake addebate,Positive
5597,well even watch debate bc lazy af think romney asshole base tweet,Negative
5598,romney bishop,Neutral
5599,fact romney bring god fear others say respect,Neutral
5601,obama first lie believe romney good man know debate,Negative
5602,romney win,Negative
5603,cantafford debate romney,Neutral
5604,romney go home go sleep tire winning,Negative
5605,romney gon na shake hand time see lol angry,Neutral
5606,president end strong know romney seethe get last word shevotes blogforobama,Negative
5607,disagree pretty much everything obama say romney,Positive
5608,romney wife look like give good neck,Neutral
5609,romney wife aka,Neutral
5611,timeline obama obama obama obama f ck romney obama obama hoe talk lonely,Negative
5612,obama romney candy much debate,Positive
5613,obama go kill romney comment win debate,Negative
5614,ann romney hair suburban debate,Negative
5615,romney talk even ask shit,Negative
5616,michelle romney wife samedress color,Neutral
5617,romney look like pervert family guy haha,Negative
5618,agree romney suck,Neutral
5619,romney frazzle meth head,Negative
5620,romney get work spanked paddle,Negative
5621,obama spoke minute longer romney tonight debate,Neutral
5622,people tweet american politics like blah blah blah dont even know romney guy look like dontcare,Neutral
5623,pull finishing move like pull romney heart show debate,Negative
5624,romney closing statement point romneyryan,Positive
5625,townhalldebate dick sucker romney,Negative
5626,think president debate easily rattle romney romney stay offensive whole night teamobama,Negative
5628,romney romney wife look like bride chuckie wife,Neutral
5629,ok debate lem me go use foodstamps incase romney accidently win,Positive
5630,personal opinion romney spread check obama tonight,Neutral
5631,willoughby tell romney cool walk inside skateboard republican,Negative
5632,enjoy romney aadriaan moment stumble away look ann debate,Negative
5633,romney wife ugly eww,Negative
5634,bet romney wear crocs,Neutral
5636,seem lot minute go however right end romney good man,Positive
5639,romney romney last try epicfail,Neutral
5640,wait romney try tell senator sayitforthe thtime,Neutral
5641,obama mop floor mitt romney yes,Negative
5642,romney crush obama embarrass watch obamalosing romneywinning,Positive
5643,romney sound autograph smh,Neutral
5644,romney support awfully quiet tonight cricket man clown,Negative
5645,first lady m romney wear bubble gum pink sense next color trend spring debate pinktuesday,Neutral
5646,thing would make debate well would biden come yelled malarkey candy call romney negative,Neutral
5647,romney govt create job mine would debate hypocrite,Positive
5648,romney keep talk bout dat tho negative,Negative
5649,libya portion debate might break romney favor fact check do debate,Negative
5650,romney can not tell people go fuck masturbation religion,Negative
5651,romney get ass beat tonight,Negative
5652,ann romney look happy end debate even look little rattled latism,Neutral
5653,michelle obama ann romney wear best kidding know lady obama bangin,Neutral
5654,true negative romney get kill,Negative
5655,fck romney nbcpolitics,Negative
5656,romney debate unless blind liar,Positive
5657,romney even answer would pay trillion tax cut debate,Neutral
5658,woah woah woah man say thinks romney solid debate go around question thats solid thats rigid,Negative
5659,obama hand superb romney prove bully rude wrong,Negative
5660,honestly romney say anything get office care us care money,Negative
5661,lmao salty as think somebody china fuck romney wife can not stand china,Negative
5662,reach across aisle moment love ann romney nail color debate tiffanyblue,Positive
5663,obama take romney help set funeral romney need homework practice speech,Negative
5664,debat romney fav obama,Negative
5665,romney care americans consider anybody non white non straight non male american,Negative
5666,another debate tonite result though romney ryan win debate,Positive
5667,swear romney win pick cotton n tryna build new underground railroad,Neutral
5668,romney tie win say,Positive
5669,governor romney want settle well neither settle classist conservative want real president teambarack,Positive
5670,think romney get chicago,Neutral
5671,cant believe romney say looked binder woman nobody make mormon reference debate,Negative
5672,obama performance tonight like slam dunk nut romney face,Negative
5673,feel sense romney loss stage matter bobbleheads say deabate,Negative
5674,romney get life together,Neutral
5675,mild obsession ann romney already vote focus first lady priority,Neutral
5676,romney wife hair dry,Neutral
5677,need combination romney obama vote undecided,Neutral
5678,think obama come across genuine romney brutal damn thatwasdeep,Negative
5679,two parent family raise kid help kid well future parent need raise kid great debate point romney,Positive
5680,know romney obama lie us even answer real question ask ihatepolitics,Negative
5681,pretty sure romney contradict multiple time nbcpolitics presidentialdebate,Negative
5683,clearly romney know plan understand say,Negative
5684,romney throw god shall anything vote,Negative
5685,obama baller easily tonight love see romney slip another big turning point obama,Negative
5687,know obama keep punch romney face mom,Negative
5689,wish someone say romney tonight debate,Positive
5690,michelle obama anne romney wear exact color let us debate wore good bitchstolemylook,Neutral
5691,like see romney double back countless time bs,Negative
5692,romney rude though drop mic go karate chop nigga throat,Negative
5693,make soo mad obama interupts romney punch face romney could take,Positive
5694,romney like bush,Negative
5695,reason governor romney keep plan secret theyre good obama teamhonesty,Negative
5696,get call candy crowley new low romney obama win round cspan,Negative
5697,romney get binder woman heidi fleiss,Negative
5698,one clear fact saw debate tonight romney obama like,Neutral
5699,romney obama lie loser,Positive
5700,one make big deal cause romney bitch,Negative
5701,obama murder romney debate tonight obama,Negative
5703,hell yeah romney wife bust fuck know copy michelle pink fit,Negative
5704,romney take shots china like missile point us wait stfu,Negative
5706,g disagree crowley tho alot softball romney pitch great debate obama,Negative
5707,honestly think romney spend say hang bush dude make sense whatsoever lmao,Negative
5708,say obama knock romney debate yes,Negative
5709,romney talk create job boost unemployment say government create job imdone,Negative
5710,want obama punch romney lawd,Negative
5711,obama always get time talk romney still win romneywon,Positive
5712,romney win,Positive
5713,romney romney look like dude elevator act like see come let fuck door close,Negative
5714,know nothing politics like romney reason blackpower,Negative
5715,obama goal tonight debate stem tide romney momentum fail obama action speak word,Negative
5716,debate romney make believable argument,Positive
5717,romney talk raise tax nigga already pay small as bag chip full air niggaa pleasee negative,Negative
5718,romney give million charity church school also,Positive
5719,romney great governor poll show obama lead mass,Negative
5720,romney say shall level play field china us fairer can not use tactic class inequality home,Negative
5721,romney debate,Positive
5722,romney romney ppl vote obama keep education like,Negative
5723,romney clutch af,Negative
5725,romney coin toss get go first obama stupid know p besides heard romney affirm deny,Negative
5726,romney know china hear,Neutral
5727,romney bully get whipped negative obama,Negative
5728,side note can not believe romney year old soo handsome,Positive
5730,romney lie as get caught negative,Negative
5731,romney bush,Neutral
5732,righhtt man romney mess man lose obama knee,Negative
5733,romney anti christ jack trade huh romney missionary pastor governor liar deceiver,Negative
5734,obama shut romney,Positive
5735,one talk real issue michelle obama ann romney wore hot pink,Neutral
5736,romney romney suck dick tbqfh obama hand rule world fuck kinda name mitt anyway,Negative
5737,know work as money obama take tax money give lazy as romneyryan,Positive
5738,vote romney romney might well killyoself,Positive
5739,gov romney romney ive doin math life own business saw god president obama never saw god bitch say,Neutral
5740,illuminati romney,Positive
5741,romney rude,Negative
5742,say romney either close mind watch listen opinion,Negative
5743,negative rightt romney pleasant,Neutral
5744,romney big last time minute less speaking time romneyryan,Positive
5745,even like white want romney win anyway mofo rich anyway,Negative
5746,like romney,Negative
5748,fox news headline pres obama pro choice believe god unlike gov romney,Positive
5749,fuck romney,Negative
5750,romney romney rude disrespectful hell teamobama,Negative
5751,obama make romney look like asshole,Negative
5752,great obama tactic play issue end romney could respond debate,Negative
5753,agree romney woman get able come home early cook dinner hungry f ck right lol,Positive
5754,romney talk binder full woman team give try balance gender staff,Negative
5755,president obama dominate debate expose romney romney process well do vote die,Negative
5756,dez dumbazz people obama fuckin li dis man shit enough time romney vote,Positive
5757,romney romney shoot blank,Negative
5758,something want say romney romney mr romney want carreer job,Neutral
5759,wish romney elaborate statement general,Neutral
5760,obama call romney fuck boy walk,Negative
5761,serious romney prove wrong everytime,Negative
5762,romney win turn car rid bike pretty sure gas anyway,Neutral
5763,aww cute maybe romney elect shall give free self confidence,Negative
5764,give romney worthless,Negative
5765,think nail obama show ready still offer nothing new romney good economy,Positive
5766,half yall even know obama romney talk bout yall talk seat,Neutral
5767,romney blue tie,Positive
5768,didnt know romney romney south asian mother bindersfullofwomen,Neutral
5769,always think obama one step forward romney two step back,Negative
5770,mouth god ears welcome president romney,Positive
5771,whoever vote romney dumb hell,Negative
5772,romney get ass kick u watching,Negative
5773,every question ask romney say great question important question debate,Neutral
5774,seriously romney plan implement point plan,Neutral
5775,obama win romney whats step plan negro please step campaign,Negative
5776,respect obama able vote would romney sorrynotsorry,Positive
5777,oh talk drop oil production cu oil spill romney liar liar pant fire,Negative
5778,cnndebate obama clearly debate romney pure unamerican,Negative
5779,obama go destroy romney next campaign,Negative
5780,conclusion romney get own,Positive
5781,obama give romney bus driver uppercut tonight,Negative
5782,honestly look record obama horrible economy stayingromney businessman understand economy action speak louder word,Positive
5783,romney get expose,Negative
5784,romney say borrow money parent college bitch cant even get mom make think get,Negative
5785,grandma go ham romney negative,Negative
5786,romney romney smirk ew,Negative
5787,romney romney get call lie debate tonight hofstradebate,Negative
5788,obama education careerromney job jobidk want career job,Negative
5789,oo well job economy uncommitted voter say romney would significantly well job,Positive
5790,romney win say move europe nigga paris,Negative
5791,obama win forget romney aint nothing obama tell truth know obama day,Negative
5792,wait obama uppercut romney,Negative
5793,clear world romney nigga know shit us niggas teamobamabitch,Negative
5794,romney pbslive,Positive
5795,romney talk greasy china tho well chill negative,Neutral
5796,romney awesome romney obama liar positive,Positive
5797,afraid romney romney win,Negative
5798,republican voting romney romney lazy bitch fuck economy,Positive
5799,reminder romney romney father march martin luther king civil right,Neutral
5800,man keep go back word changing also need learn shut oh romney,Negative
5801,romney take second win obama barely answer qs straight forward,Positive
5802,romney say would eliminate capitol gain tax middle class find important exciting,Positive
5803,check em glad see fair view romney simply inconsistent blatant liar,Negative
5804,sarcastically ask gillie voting quickly inform vote mutt romney well do,Positive
5805,may canadian may think idiot romney romney idiot take one know one,Negative
5806,romney romney smile eye smile face say asshole weird,Negative
5807,sound conflict thought thing romney bad,Negative
5808,goodnight twitter good luck romney,Positive
5809,romney answer bunch malarky mittlies debate,Negative
5810,romney romney view woman make like obama obamaalltheway,Negative
5811,like romney,Positive
5812,think romney poorly think president use available weight power presidency,Neutral
5813,obama pull rope dope romney libya comment confirm debate hofstradebate,Neutral
5814,obama get little aggressive passionate perceive angry romney blatantly rude nothing oh,Negative
5815,agree mr smith romney guarantee major tax go us regular american clear answer,Negative
5816,god lead us way want president would rather vote christian obama mormon romney,Negative
5817,romney get caught many lie,Negative
5818,anne romney look like death want first lady look like crypt keeper,Negative
5819,romney color sky romney good question sky back governor massachusetts like flower,Negative
5820,see single romney supporter fb single one,Neutral
5822,oh puhleeze joe romney expose lie hypocrite get schooled foreign policy,Negative
5823,snuffed romney romney tonight forward,Negative
5824,obama broken promise romney evidence promise fulfil reliability romney,Positive
5825,rich would vote nigga romney wtf negative,Negative
5826,wud like bush back office well romney bush,Neutral
5827,one thing say romney ryan,Positive
5828,hear romney romney debate fox,Neutral
5829,honestly candidate fault romney truly terrifies,Negative
5830,although would fun watch romney donald kickn china butt yaright,Positive
5831,first thing read debate sullivan god relief mind obama dominate romney tonight every single way,Negative
5832,stupid romney ugh care money power,Negative
5833,testy debate romney play biden card interrupt frequently sure work rude pres though,Negative
5834,love fact checker debate prove shit romney talkin bull fuckin shit fact plan,Negative
5835,people think romney new president gna mormon uh politics religion two different thing,Neutral
5836,happy pres obama point irresponsible opportunistic act romney statement libyan attack prematurely cspan,Negative
5837,romney wan na kill welfare u know much usa welfare,Neutral
5838,cspan romney obama improve last time enough,Positive
5839,honestly anybody support romney guy liar tool,Negative
5841,romney must realize iphone wife get fake hence anger china,Neutral
5842,cbs also say people think romney would create job obama care negative,Neutral
5843,romney please termz teamobama,Neutral
5844,obama throw two cup vodka romneys face,Negative
5845,summarize romney view woman right work place,Positive
5846,romney obama bipartisan instead senseless bickering,Neutral
5847,romney right obama water carrier crowley wrong act terror claim twitchy via,Positive
5848,romney despite lousy job,Positive
5849,hey michelle color wear think pink sound great let us go twinsies yay sure debate romney obama,Neutral
5850,binder full woman comment romney crack make think binder date service use w head shot woman,Negative
5851,excuse team romney obama pro con real person livin real life,Neutral
